img,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color
00420_00.jpg,unknown,short sleeve,round neck,blue,unknown,casual,tight fit,black,brown
00421_00.jpg,unknown,short sleeve,v neck,blue,blue,casual,tight fit,blue,black
00423_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,white,brown
00424_00.jpg,gap,sleeveless,scoop neck,white,unknown,casual,tight fit,red,black
00425_00.jpg,ragged jeans,long sleeve,roundneck,black,red,formal,tight fit,black,blonde
00426_00.jpg,tommy jeans,short sleeve,v neck,blue,red,casual,tight fit,blue,brown
00427_00.jpg,unknown,long sleeve,boat neck,black,white,casual,tight fit,black,brown
00429_00.jpg,levi's,long sleeve,round neck,black,red,casual,tight fit,orange,blonde
00431_00.jpg,unknown,short sleeve,round neck,pink,white,casual,loose fit,pink,black
00432_00.jpg,unknown,long sleeve,high neck,black,yellow,casual,tight fit,yellow,brown
00433_00.jpg,levi's,short sleeve,round neck,white,pink,casual,loose fit,blue,black
00434_00.jpg,unknown,short sleeve,round neck,gray,multicolored,casual,loose fit,blue,blonde
00435_00.jpg,polo,short sleeve,round neck,black,gold,casual,tight fit,red,black
00436_00.jpg,misschierer,long sleeve,turtleneck,gray,gray,casual,tight fit,black,black
00437_00.jpg,fila,short sleeve,crew neck,white,red,casual,loose fit,red,black
00438_00.jpg,unknown,short sleeve,high neck,white,pink,casual,tight fit,pink,black
00439_00.jpg,unknown,short sleeve,cowl neck,yellow,unknown,casual,tight fit,yellow,black
00441_00.jpg,unknown,long sleeve,round neck,black,gray,casual,tight fit,black,black
00442_00.jpg,unknown,long sleeve,v neck,black,red,casual,tight fit,blue,black
00443_00.jpg,unknown,short sleeve,v neck,pink,yellow,casual,tight fit,black,brown
00444_00.jpg,even,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
00445_00.jpg,unknown,long sleeve,scoop neck,red,black,casual,tight fit,red,black
00446_00.jpg,unknown,short sleeve,round neck,white,green,casual,loose fit,black,black
00447_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,brown
00449_00.jpg,levi's,short sleeve,round neck,black,pink,casual,tight fit,black,blonde
00450_00.jpg,ananas republic,short sleeve,v neck,black,white,casual,tight fit,red,blonde
00451_00.jpg,unknown,short sleeve,v neck,pink,red,casual,tight fit,red,black
00452_00.jpg,unknown,long sleeve,v neck,gray,gray,casual,tight fit,gray,black
00453_00.jpg,under armour,sleeveless,round neck,light pink,orange,casual,loose fit,pink,blonde
00454_00.jpg,unknown,short sleeve,crew neck,white,silver,casual,tight fit,red,brown
00455_00.jpg,unknown,long sleeve,collared,red,black,casual,tight fit,black,brown
00456_00.jpg,unknown,short sleeve,round neck,white,rainbow,casual,loose fit,blue,brown
00457_00.jpg,unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,black,blonde
00459_00.jpg,unknown,short sleeve,circle neck,pink,gray,casual,loose fit,blue,black
00461_00.jpg,nike,short sleeve,round neck,purple,green,casual,tight fit,white,blonde
00464_00.jpg,esprit,short sleeve,round neck,black,silver,casual,tight fit,black,black
00465_00.jpg,unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,black,blonde
00467_00.jpg,unknown,long sleeve,v neck,white,pink,casual,tight fit,black,black
00469_00.jpg,unknown,long sleeve,v neck,black,pink,casual,tight fit,white,blonde
00471_00.jpg,raffa,long sleeve,v neck,yellow,beige,casual,tight fit,black,blonde
00472_00.jpg,organic cotton,unknown,scoop neck,white,grey,casual,tight fit,blue,brown
00473_00.jpg,unknown,short sleeve,turtleneck,navy,unknown,informal,tight fit,black,brown
00476_00.jpg,unknown,short sleeve,square neck,black,brown,casual,tight fit,black,black
00477_00.jpg,unknown,long sleeve,v neck,black,gray,casual,tight fit,blue,blonde
00478_00.jpg,xiomii,short sleeve,round neck,white,unknown,casual,loose fit,white,black
00479_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,blonde
00480_00.jpg,unknown,short sleeve,v neck,white,gray,casual,tight fit,black,brown
00481_00.jpg,unknown,short sleeve,round neck,white,black,casual,tight fit,black,brown
00483_00.jpg,anna field,sleeveless,cowl neck,red,unknown,casual,tight fit,pink,black
00485_00.jpg,unknown,short sleeve,round neck,black,pink,casual,tight fit,beige,brown
00486_00.jpg,unknown,short sleeve,round neck,blue,unknown,casual,tight fit,blue,brown
00488_00.jpg,unknown,long sleeve,crew neck,navy blue,navy blue,casual,tight fit,blue,black
00489_00.jpg,unknown,short sleeve,round neck,black,camouflage,casual,loose fit,black,blonde
00490_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,blonde
00491_00.jpg,unknown,short sleeve,round neck,leopard print,brown,casual,loose fit,black,black
00492_00.jpg,unknown,short sleeve,v neck,pink,white,casual,tight fit,blue,brown
00493_00.jpg,unknown,long sleeve,boat neck,dark blue,white,casual,tight fit,black,black
00495_00.jpg,unknown,short sleeve,round neck,black,black,casual,tight fit,black,blonde
00497_00.jpg,unknown,long sleeve,square neck,black,white,casual,tight fit,black,black
00498_00.jpg,unknown,short sleeve,circle neck,white,red,casual,tight fit,black,brown
00500_00.jpg,unknown,long sleeve,v neck,yellow,pink,casual,loose fit,yellow,brown
00501_00.jpg,unknown,short sleeve,round neck,light blue,white,casual,loose fit,blue,brown
00505_00.jpg,polo sport,short sleeve,round neck,yellow,blue,casual,tight fit,black,black
00506_00.jpg,unknown,long sleeve,crew neck,yellow,unknown,casual,tight fit,black,brown
00507_00.jpg,pepe jeans,short sleeve,round neck,black,white,casual,loose fit,black,blonde
00508_00.jpg,unknown,short sleeve,round neck,green,blue,casual,loose fit,green,blonde
00510_00.jpg,polo ralph lauren,long sleeve,round neck,black,white,casual,tight fit,black,blonde
00511_00.jpg,only,long sleeve,round neck,black,white,casual,tight fit,black,brown
00512_00.jpg,unknown,long sleeve,cowl neck,blue,green,casual,tight fit,blue,red
00513_00.jpg,cream,short sleeve,round neck,white,gold,casual,tight fit,black,blonde
00514_00.jpg,vans,long sleeve,raglan neck,black,white,casual,tight fit,blue,black
00515_00.jpg,unknown,short sleeve,boat neck,black,multicolored,casual,loose fit,black,brown
00517_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
00519_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,black
00522_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,black,black
00523_00.jpg,unknown,long sleeve,boat neck,dark blue,unknown,casual,tight fit,pink,brown
00524_00.jpg,calvin klein,short sleeve,crew neck,white,yellow,casual,tight fit,black,black
00526_00.jpg,unknown,short sleeve,v neck,black,black,informal,tight fit,black,black
00527_00.jpg,zalando,short sleeve,polo collar,white,unknown,casual,tight fit,white,blonde
00528_00.jpg,nike,long sleeve,crew neck,yellow,snake skin pattern,casual,tight fit,yellow,brown
00529_00.jpg,adidas,short sleeve,round neck,yellow,unknown,casual,loose fit,yellow,black
00530_00.jpg,calvin klein,long sleeve,crew neck,white,pink,casual,tight fit,blue,brown
00531_00.jpg,the north face,short sleeve,round neck,white,black,casual,loose fit,black,blonde
00532_00.jpg,unknown,short sleeve,round neck,gray,blue,casual,tight fit,black,brown
00533_00.jpg,unknown,short sleeve,circle neck,white,yellow,casual,tight fit,white,black
00534_00.jpg,flann,short sleeve,v neck,white,white,casual,tight fit,white,blonde
00535_00.jpg,unknown,long sleeve,turtleneck,white,blue,casual,tight fit,white,brown
00537_00.jpg,unknown,sleeveless,v neck,navy blue,red,casual,tight fit,blue,blonde
00538_00.jpg,unknown,long sleeve,circle neck,black,unknown,casual,tight fit,olive green,blonde
00539_00.jpg,unknown,long sleeve,boat neck,dark green,unknown,casual,tight fit,yellow,black
00540_00.jpg,unknown,short sleeve,circle neck,red,unknown,casual,loose fit,red,black
00541_00.jpg,msch,long sleeve,v neck,white,unknown,casual,tight fit,black,brown
00542_00.jpg,levi's,long sleeve,scoop neck,black,white,casual,tight fit,black,brown
00543_00.jpg,givencompany,long sleeve,square neck,black,unknown,casual,tight fit,black,brown
00544_00.jpg,lacoste,short sleeve,v neck,navy blue,gray,casual,tight fit,blue,blonde
00545_00.jpg,gap,long sleeve,boat neck,gray,gray,casual,tight fit,black,black
00546_00.jpg,unknown,long sleeve,scoop neck,black,unknown,casual,tight fit,black,blonde
00547_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,blonde
00548_00.jpg,anaïde,sleeveless,round neck,black,unknown,casual,tight fit,yellow,blonde
00549_00.jpg,unknown,long sleeve,round neck,green,green,casual,tight fit,beige,brown
00550_00.jpg,rosemunique,short sleeve,v neck,white,unknown,casual,tight fit,blue,blonde
00551_00.jpg,unknown,short sleeve,v neck,black,black lace,casual,tight fit,black,brown
00552_00.jpg,chloé,short sleeve,round neck,white,beige,casual,tight fit,white,blonde
00553_00.jpg,obey worldwide recordings,short sleeve,crew neck,white,black,casual,tight fit,beige,black
00554_00.jpg,unknown,long sleeve,round neck,pink,unknown,casual,tight fit,blue,black
00555_00.jpg,gestuz,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
00556_00.jpg,unknown,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
00557_00.jpg,unknown,short sleeve,v neck,white,white,casual,tight fit,black,blonde
00558_00.jpg,anna field,long sleeve,scoop neck,blue,light blue,casual,tight fit,blue,blonde
00559_00.jpg,unknown,long sleeve,turtleneck,black,unknown,casual,tight fit,blue,red
00560_00.jpg,unknown,long sleeve,high neck,beige,green,casual,tight fit,black,brown
00561_00.jpg,superdry,long sleeve,circle neck,gray,pink,casual,loose fit,black,blonde
00562_00.jpg,polo ralph lauren,long sleeve,round neck,blue,red,casual,tight fit,blue,black
00564_00.jpg,unknown,short sleeve,hal neck,black,unknown,casual,tight fit,green,black
00565_00.jpg,unknown,short sleeve,v neck,red,unknown,casual,tight fit,white,blonde
00567_00.jpg,selected,unknown,v neck,black,unknown,casual,tight fit,red,black
00569_00.jpg,unknown,sleeveless,round neck,dark blue,black,casual,tight fit,black,blonde
00570_00.jpg,modström,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
00571_00.jpg,lauren,long sleeve,boat neck,burgundy,unknown,casual,tight fit,blue,black
00572_00.jpg,even&odd,short sleeve,r neck,olive green,unknown,casual,loose fit,green,blonde
00573_00.jpg,lee,short sleeve,round neck,white,yellow,casual,tight fit,blue,black
00574_00.jpg,naef,long sleeve,v neck,black,white,casual,tight fit,black,brown
00575_00.jpg,unknown,long sleeve,v neck,pink,red,casual,tight fit,red,black
00576_00.jpg,unknown,long sleeve,v neck,navy,gray,casual,tight fit,white,black
00577_00.jpg,filippa k,short sleeve,scoop neck,beige,beige,casual,tight fit,blue,black
00578_00.jpg,kiomi,unknown,scoop neck,yellow,unknown,casual,tight fit,yellow,brown
00580_00.jpg,evenwood,short sleeve,round neck,white,brown,casual,tight fit,yellow,brown
00581_00.jpg,everlast,short sleeve,round neck,white,white,casual,tight fit,black,brown
00582_00.jpg,unknown,long sleeve,round neck,navy,gray,casual,tight fit,green,blonde
00584_00.jpg,unknown,short sleeve,v neck,black,unknown,casual,tight fit,black,brown
00585_00.jpg,gant,long sleeve,mock neck,pink,pink,casual,loose fit,pink,blonde
00586_00.jpg,unknown,long sleeve,v neck,white,white,casual,tight fit,black,black
00587_00.jpg,unknown,short sleeve,cowl neck,white,pink,casual,tight fit,blue,brown
00588_00.jpg,unknown,short sleeve,cowl neck,white,pink,casual,loose fit,black,brown
00589_00.jpg,unknown,short sleeve,round neck,black,pink,casual,tight fit,blue,blonde
00590_00.jpg,red,long sleeve,v neck,red,unknown,casual,tight fit,red,brown
00591_00.jpg,billabong,short sleeve,round neck,gray,black,casual,tight fit,white,black
00593_00.jpg,unknown,short sleeve,cowl neck,black,white,casual,loose fit,black,blonde
00594_00.jpg,cecilie,long sleeve,round neck,blue,black,casual,tight fit,blue,black
00595_00.jpg,unknown,long sleeve,v neck,pink,pink,casual,tight fit,pink,blonde
00596_00.jpg,unknown,short sleeve,circle neck,yellow,white,casual,tight fit,white,blonde
00597_00.jpg,tommy hilfiger,long sleeve,polo collar,dark blue,red,casual,tight fit,blue,blonde
00598_00.jpg,komi,short sleeve,round neck,black,unknown,casual,loose fit,black,blonde
00601_00.jpg,kaffe,long sleeve,round neck,gray,gray,casual,tight fit,black,brown
00602_00.jpg,unknown,long sleeve,v neck,beige,beige,casual,tight fit,beige,black
00603_00.jpg,unknown,short sleeve,scoop neck,gray,gray,casual,tight fit,black,brown
00604_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,brown,black
00605_00.jpg,banana republic,short sleeve,round neck,white,white,casual,tight fit,blue,black
00606_00.jpg,unknown,long sleeve,high neck,black,gray,casual,tight fit,brown,blonde
00607_00.jpg,unknown,long sleeve,round neck,green,green,casual,tight fit,blue,blonde
00608_00.jpg,under armour,short sleeve,scoop neck,black,gray,athletic,tight fit,black,blonde
00610_00.jpg,unknown,short sleeve,round neck,yellow,yellow,casual,tight fit,yellow,blonde
00612_00.jpg,unknown,short sleeve,round neck,light blue,red,casual,tight fit,blue,blonde
00613_00.jpg,unknown,long sleeve,v neck,beige,brown,casual,loose fit,black,blonde
00614_00.jpg,unknown,short sleeve,deep v neck,black,unknown,casual,tight fit,black,brown
00616_00.jpg,junarose,long sleeve,v neck,black,unknown,casual,loose fit,black,blonde
00618_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,lavender,brown
00619_00.jpg,unknown,short sleeve,round neck,white,yellow,casual,tight fit,white,brown
00621_00.jpg,unknown,long sleeve,round neck,white,white,casual,tight fit,blue,blonde
00622_00.jpg,comma,short sleeve,v neck,orange,unknown,casual,loose fit,orange,black
00623_00.jpg,unknown,short sleeve,high collar,black,silver,casual,tight fit,blue,brown
00625_00.jpg,unknown,short sleeve,round neck,gray,white,casual,loose fit,black,black
00626_00.jpg,lauren,long sleeve,high neck,navy,green,casual,tight fit,black,black
00628_00.jpg,unknown,short sleeve,v neck,gray,gray,casual,tight fit,blue,blonde
00629_00.jpg,evenwood,short sleeve,round neck,black,white,casual,tight fit,blue,black
00630_00.jpg,barbour,short sleeve,round neck,white,pink,casual,loose fit,blue,brown
00631_00.jpg,unknown,long sleeve,v neck,black,white,casual,tight fit,black,brown
00632_00.jpg,unknown,long sleeve,v neck,black,lace,casual,tight fit,black,black
00634_00.jpg,fila,long sleeve,round neck,black,red,casual,loose fit,black,brown
00635_00.jpg,anna field,short sleeve,v neck,green,unknown,casual,tight fit,beige,black
00636_00.jpg,adidas,short sleeve,round neck,white,yellow,casual,loose fit,black,black
00637_00.jpg,nike,short sleeve,round neck,black,gold,casual,tight fit,black,brown
00638_00.jpg,garfield,short sleeve,round neck,black,yellow,casual,tight fit,black,blonde
00639_00.jpg,unknown,long sleeve,turtleneck,orange,unknown,casual,tight fit,orange,black
00640_00.jpg,unknown,long sleeve,turtleneck,yellow,pink,casual,tight fit,multi colored,brown
00642_00.jpg,unknown,long sleeve,turtleneck,green,green,casual,loose fit,black,blonde
00643_00.jpg,missguided,long sleeve,crew neck,brown,unknown,casual,tight fit,beige,brown
00646_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,yellow,blonde
00649_00.jpg,obey,long sleeve,crew neck,white,yellow,casual,tight fit,black,black
00650_00.jpg,kiom,sleeveless,round neck,yellow,green,casual,tight fit,white,blonde
00651_00.jpg,unknown,short sleeve,round neck,black,white,casual,tight fit,black,brown
00652_00.jpg,unknown,long sleeve,v neck,pale yellow,pale yellow,casual,tight fit,blue,black
00653_00.jpg,the north face,short sleeve,round neck,orange,red,casual,loose fit,red,blonde
00656_00.jpg,lee,short sleeve,round neck,white,maroon,casual,loose fit,blue,blonde
00657_00.jpg,unknown,long sleeve,boat neck,black,unknown,casual,tight fit,blue,black
00660_00.jpg,unknown,long sleeve,round neck,gray,unknown,casual,loose fit,black,blonde
00661_00.jpg,unknown,long sleeve,square neck,black,unknown,casual,tight fit,black,blonde
00662_00.jpg,unknown,long sleeve,v neck,black,unknown,casual,tight fit,blue,black
00663_00.jpg,unknown,short sleeve,circle neck,pink,red,casual,loose fit,black,blonde
00665_00.jpg,mscc,long sleeve,crew neck,black,unknown,casual,tight fit,black,brown
00666_00.jpg,vans,short sleeve,round neck,white,black,casual,tight fit,yellow,brown
00667_00.jpg,unknown,sleeveless,v neck,white,gold,casual,tight fit,green,brown
00668_00.jpg,unknown,short sleeve,strapless,navy blue,navy blue,casual,tight fit,black,brown
00669_00.jpg,ever one,short sleeve,round neck,blue,unknown,casual,tight fit,blue,blonde
00670_00.jpg,j.crew,short sleeve,round neck,black,unknown,casual,tight fit,black,brown
00671_00.jpg,unknown,long sleeve,high neck,black,unknown,casual,tight fit,black,black
00673_00.jpg,unknown,long sleeve,crew neck,black,pink,casual,tight fit,blue,black
00674_00.jpg,benetton,long sleeve,boat neck,dark blue,green,casual,tight fit,blue,brown
00675_00.jpg,marc o'polo,short sleeve,polo collar,maroon,black,casual,tight fit,red,black
