img,description
00410_00.jpg,"The dress is a black and white zigzag patterned top with long sleeves and a high neck, paired with tan high-waisted pants."
00411_00.jpg,"The dress is a coral-colored Polo T-shirt with blue text and light blue trim on the collar, paired with blue jeans and a black belt."
00412_00.jpg,The dress is a silver sequined hal top with purple accents and black pants.
00413_00.jpg,The dress is a white pol dot camisole top with thin straps and a V-neckline.
00414_00.jpg,"The dress is a sleeveless, white top with a gathered neckline and a fitted silhouette."
00415_00.jpg,The dress is a black long-sleeved top with a FILA logo and white pants.
00416_00.jpg,"The dress is a long-sleeved, navy blue top with a crew neckline and a pair of matching navy blue pants with vertical stripes."
00417_00.jpg,The dress is an olive green short-sleeved top paired with black plaid pants.
00418_00.jpg,"The dress is a black, buttoned blouse with a V-neckline and three-quarter sleeves, paired with black pants."
00419_00.jpg,"The dress is a black t-shirt with colorful floral embroidery on the front and the text ""LEVI STRAUSS & Co."" in yellow."
00420_00.jpg,"The dress is a navy blue, short-sleeved, mock-neck top paired with black pinstripe pants."
00421_00.jpg,The dress is a blue V-neck T-shirt paired with white pinstripe pants.
00423_00.jpg,"The dress is a black and white tie-dye patterned top with ruffled sleeves and a front knot, paired with white jeans."
00424_00.jpg,The dress is a white sleeveless top with a scoop neckline and a black wristwatch on her left wrist.
00425_00.jpg,The dress is a black and red long-sleeved top with white stripes on the sleeves and black pants with silver zippers.
00426_00.jpg,The dress is a navy blue Tommy Hilfiger V-neck T-shirt paired with light blue jeans.
00427_00.jpg,"The dress is a black long-sleeved top with lace details at the neckline and bottom hem, paired with matching pants."
00429_00.jpg,"The dress is a black long-sleeved top with a small red logo on the left chest area, paired with orange corduroy pants."
00431_00.jpg,"The dress is a light pink blouse with lace detailing on the collar and short sleeves, paired with blue jeans."
00432_00.jpg,A black long-sleeved top with yellow floral patterns and brown pants.
00433_00.jpg,"The dress is a white T-shirt with a floral design and text on it, paired with blue jeans."
00434_00.jpg,"The dress is a black T-shirt featuring a wolf graphic on the front, paired with light blue jeans."
00435_00.jpg,The dress is a black Polo Ralph Lauren T-shirt paired with red sweatpants featuring the Polo Ralph Lauren logo.
00436_00.jpg,"The dress is a black, long-sleeved, sequined turtleneck top paired with black leather pants."
00437_00.jpg,"The dress is a white cropped t-shirt with a FILA logo in red,, blue, and black colors, paired with bright red pants featuring button fly closure."
00438_00.jpg,"A sleeveless blouse with a high neck and red polka dots, paired with light pink trousers."
00439_00.jpg,The dress is a yellow ribbed short-sleeved top paired with high-waisted blue jeans.
00441_00.jpg,"The dress is a long-sleeved, black, textured knit top with a round neckline and black leather pants."
00442_00.jpg,The dress is a black blouse with lace trim and a blue patterned pencil skirt.
00443_00.jpg,"The dress is a sleeveless top with a leopard print pattern in black and yellow colors, paired with black denim jeans."
00444_00.jpg,"The dress is a black, short-sleeved top with a fitted bodice and a slightly flared skirt."
00445_00.jpg,"The dress is a red and black sheer top with a geometric pattern, paired with matching pants featuring blue lightning designs."
00446_00.jpg,"The dress is a white T-shirt with ""MAMACITA"" and a green and brown striped design on the front, paired with leopard print pants."
00447_00.jpg,"A black dress with a deep V-neckline, long sleeves, and a satin skirt."
00449_00.jpg,The dress is a black Levi's T-shirt with a red logo on the chest.
00450_00.jpg,The dress is a black and white leopard print sleeveless top paired with red leather pants featuring a front bow tie.
00451_00.jpg,The dress is a maroon satin spaghetti top paired with a black glitter skirt featuring a silver zipper detail on one side.
00452_00.jpg,"The dress is a long-sleeved, light gray top with a V-neckline and a draped front, paired with dark gray pants."
00453_00.jpg,"The dress is a sleeveless, light pink tank top with the word ""EMPOWER"" embroidered in coral on the front."
00454_00.jpg,The dress is a white t-shirt with a crocodile logo and red sweatpants.
00455_00.jpg,"The dress is a red, long-sleeved top with a leopard print pattern and black flared pants."
00456_00.jpg,"The dress is a white T-shirt with colorful text reading ""love equals love"" and blue jeans with button fly."
00457_00.jpg,"The dress is a black, long-sleeved top with a high neckline and intricate black embroidery, paired with a fitted black skirt."
00459_00.jpg,"The dress is a pastel pink T-shirt featuring a black and white mountain landscape print and the words ""NATURE"" and ""NATURE"" in black text."
00461_00.jpg,The dress is a purple Nike sports bra with neon green accents and white pants.
00464_00.jpg,"The dress is a black sleeveless top adorned with silver sequins, paired with black leather pants."
00465_00.jpg,The dress is a black long-sleeved top paired with a blue denim skirt featuring button details on the front.
00467_00.jpg,The dress is a floral print top with black pants featuring a tie waist.
00469_00.jpg,The dress is a black blouse with colorful floral embroidery and white pants.
00471_00.jpg,"The dress is a mustard yellow long-sleeved top with a white leaf pattern, paired with dark gray jeans."
00472_00.jpg,The dress is a white sleeveless top and blue jeans.
00473_00.jpg,"The dress is a sleeveless, sequined top with a high neckline and black pants."
00476_00.jpg,The dress is a black ribbed tank top with silver buttons and a green mini skirt.
00477_00.jpg,The dress is a black lace top with sheer sleeves and light blue jeans.
00478_00.jpg,"The dress is a white T-shirt with yellow stitching on the collar and hemline, paired with light blue jeans."
00479_00.jpg,The dress is a black sleeveless top paired with white high-waisted trousers.
00480_00.jpg,"The dress is a sleeveless, white blouse with small pol dots and a V-neckline."
00481_00.jpg,Black and white striped long-sleeved top.
00483_00.jpg,"The dress is a vibrant orange sleeveless top with a draped neckline and a fitted silhouette, paired with high-waisted pastel pink pants."
00485_00.jpg,The dress is a black patterned crop top paired with white cargo pants.
00486_00.jpg,"The dress is a navy blue, short-sleeved t-shirt with a round neckline and a relaxed fit."
00488_00.jpg,The dress is a navy blue long-sleeved top with a side slit and fitted at the waist.
00489_00.jpg,The dress is a black and green camouflage print t-shirt paired with a mustard yellow faux leather mini skirt.
00490_00.jpg,"The dress is a black sleeveless top with a gathered neckline and fitted sleeves, paired with light blue jeans."
00491_00.jpg,The dress is a leopard print short-sleeved top worn over blue jeans.
00492_00.jpg,"The dress is a sleeveless, pink ribbed top with lace detailing at the neckline and shoulders."
00493_00.jpg,The dress is a navy blue top with a patterned design and pleated navy blue skirt.
00495_00.jpg,A black ribbed knit top paired with a black skirt.
00497_00.jpg,"The dress is a black long-sleeved top with a square neckline and fitted fit, paired with gray plaid pants."
00498_00.jpg,"The dress is a white t-shirt with an embroidered Eiffel Tower and heart design on the left chest, paired with black plaid pants."
00500_00.jpg,"The dress is a yellow long-sleeved blouse with colorful abstract patterns, paired with black high-waisted jeans."
00501_00.jpg,"The dress is a light blue, short-sleeved top with a round neckline and a slightly flared hemline."
00505_00.jpg,The dress is a yellow Polo Sport Ralph Lauren T-shirt paired with black track pants featuring yellow stripes on the sides.
00506_00.jpg,"The dress is a long-sleeved, mustard-colored top paired with a black pencil skirt."
00507_00.jpg,"The dress is a black oversized T-shirt featuring a graphic of a microphone and text that reads ""PRIVATE EVENT LONDON 7:50 PM | MCH 9 | 8:00 PM."
00508_00.jpg,"The dress is a green blouse with a blue and white floral pattern, paired with white pants."
00510_00.jpg,The dress is a black long-sleeved top paired with a denim skirt.
00511_00.jpg,The dress is a black long-sleeved top with a round neckline and a small white logo on the left side of the chest.
00512_00.jpg,The dress is a black and green plaid long-sleeved top paired with blue jeans.
00513_00.jpg,The dress is a white t-shirt with a gold glittery rectangular logo on the chest and black jeans.
00514_00.jpg,"The dress is a long-sleeved, black and white Vans logo shirt paired with light blue jeans."
00515_00.jpg,"The dress is a black T-shirt with colorful tropical leaf patterns and a white text ""Endless summer"" on the left side of the chest."
00517_00.jpg,"The dress is a black, sleeveless top with a textured pattern and high-waisted black jeans."
00519_00.jpg,The dress is a black sleeveless top with a V-neckline and tan high-waisted pants with a tie at the waist.
00522_00.jpg,"The dress is a black blouse with ruched details and long sleeves, paired with high-waisted black jeans."
00523_00.jpg,The dress is a navy blue long-sleeved top with a square neckline and pink jeans.
00524_00.jpg,The dress is a white Calvin Klein T-shirt with colorful text and black pants with red stripes on the sides.
00526_00.jpg,The dress is a black sleeveless top with lace trim and a fitted gray skirt with pockets.
00527_00.jpg,The dress is a white polo shirt with short sleeves and three buttons on the chest.
00528_00.jpg,"The dress is a mustard yellow long-sleeved top with a snake print pattern and a black Nike logo on the chest, paired with white pants."
00529_00.jpg,"The dress is a bright yellow T-shirt with a rainbow triangle logo and white stripes on the sleeves, paired with matching shorts."
00530_00.jpg,"A white long-sleeved T-shirt with a red Calvin Klein logo on the chest, paired with a blue denim skirt."
00531_00.jpg,The North Face white t-shirt with black logo and black jeans.
00532_00.jpg,The dress is a light gray tank top with blue trim and black pants.
