,img_path,cloth_path,brand,sleeve,neck,primary_color,secondary_color,casuality,fit,pants_color,hair_color,description,bought,not_interested
143,images/00193_00.jpg,clothes/00193_00.jpg,,long sleeve,boat neck,black,,casual,tight fit,black,blonde,"The dress is a black long-sleeved top with a boat neckline and fitted sleeves, paired with light blue jeans secured by a black belt.",False,False
144,images/00194_00.jpg,clothes/00194_00.jpg,,short sleeve,v neck,olive,olive,casual,tight fit,red,brown,The dress is an olive green V-neck T-shirt paired with rust-colored corduroy pants.,False,False
145,images/00195_00.jpg,clothes/00195_00.jpg,,long sleeve,scoop neck,dark blue,black,casual,tight fit,red,blonde,The dress is a navy blue long-sleeved top with lace trim at the neckline and red corduroy pants.,False,False
146,images/00196_00.jpg,clothes/00196_00.jpg,,long sleeve,boat neck,black,,casual,tight fit,black,blonde,A black long-sleeved top and a gray herringbone skirt.,False,False
147,images/00197_00.jpg,clothes/00197_00.jpg,sstarline,short sleeve,v neck,black,beige,casual,loose fit,black,black,The dress is a black V-neck T-shirt with an embroidered logo on the left chest and a denim apron with gray accents.,False,False
148,images/00199_00.jpg,clothes/00199_00.jpg,,short sleeve,round neck,white,white,casual,loose fit,black,blonde,"The dress is a white, short-sleeved top with a mock neck and black pants underneath.",False,False
149,images/00200_00.jpg,clothes/00200_00.jpg,versace jeans couture,short sleeve,round neck,white,gold,casual,loose fit,white,black,The dress is a white t-shirt featuring a gold circular logo with text and an image of a person's head.,False,False
150,images/00201_00.jpg,clothes/00201_00.jpg,polo,short sleeve,round neck,coral,green,casual,tight fit,blue,blonde,"The dress is a coral-colored t-shirt with a small green logo on the left chest area, paired with light blue jeans featuring a front slit and distressed details on the thighs.",False,False
151,images/00202_00.jpg,clothes/00202_00.jpg,,long sleeve,v neck,black,lace,casual,tight fit,black,blonde,A black dress with a lace collar and long sleeves.,False,False
152,images/00203_00.jpg,clothes/00203_00.jpg,polo,short sleeve,crew neck,white,red,casual,tight fit,blue,blonde,"The dress is a white T-shirt with ""I ❤️ P.o."" printed on it, paired with blue jeans.",False,False
153,images/00204_00.jpg,clothes/00204_00.jpg,,long sleeve,boat neck,black,silver,casual,tight fit,white,brown,The dress is a black long-sleeved top with white polka dots on the sleeves and white high-waisted jeans.,False,False
154,images/00209_00.jpg,clothes/00209_00.jpg,,short sleeve,round neck,red,white,casual,tight fit,white,blonde,The dress is a red pol dot print short-sleeved blouse with a tie at the neck and white pants.,False,False
155,images/00210_00.jpg,clothes/00210_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,brown,"The dress is a black long-sleeved top with a deep V-neckline and a fitted waist, paired with houndstooth-patterned pants.",False,False
156,images/00211_00.jpg,clothes/00211_00.jpg,,long sleeve,crew neck,white,,casual,tight fit,black,brown,The dress is a white long-sleeved top with lace details on the sleeves and black high-waisted jeans.,False,False
157,images/00212_00.jpg,clothes/00212_00.jpg,,short sleeve,round neck,black,,casual,tight fit,black,brown,"The dress is a black, short-sleeved top with a round neckline and loose-fitting black pants with a drawstring waist.",False,False
158,images/00213_00.jpg,clothes/00213_00.jpg,,long sleeve,v neck,pink,pale pink,casual,loose fit,black,blonde,The dress is a tan long-sleeved top paired with a checkered mini skirt.,False,False
159,images/00214_00.jpg,clothes/00214_00.jpg,levi's,short sleeve,round neck,black,pink,casual,loose fit,black,brown,"The dress is a black t-shirt with colorful floral embroidery and the text ""LEVI'S STRAUS & Co."" in yellow and blue letters.",False,False
160,images/00215_00.jpg,clothes/00215_00.jpg,hollister,short sleeve,round neck,navy blue,white,casual,tight fit,white,blonde,The dress is a navy blue Hollister California T-shirt paired with white high-waisted jeans.,False,False
161,images/00216_00.jpg,clothes/00216_00.jpg,,short sleeve,round neck,gray,,informal,tight fit,black,black,The dress is a silver sequined top and a black sequined skirt.,False,False
162,images/00217_00.jpg,clothes/00217_00.jpg,tommy hilfiger,short sleeve,round neck,white,black,casual,tight fit,blue,blonde,The dress is a white Tommy Hilfiger T-shirt paired with dark blue jeans.,False,False
163,images/00218_00.jpg,clothes/00218_00.jpg,,short sleeve,mock neck,white,white,casual,tight fit,blue,brown,"The dress is a white, long-sleeved, fitted top.",False,False
164,images/00219_00.jpg,clothes/00219_00.jpg,,short sleeve,circle neck,green,pink,casual,loose fit,pink,black,"The dress is a colorful, patterned top with a leopard print section and houndstooth checkered sections, paired with light pink high-waisted trousers.",False,False
165,images/00220_00.jpg,clothes/00220_00.jpg,,short sleeve,round neck,green,green,casual,tight fit,black,blonde,The dress is a teal lace top paired with black pants.,False,False
166,images/00221_00.jpg,clothes/00221_00.jpg,adidas,short sleeve,round neck,light purple,white,casual,tight fit,gray,blonde,"The dress is a pastel pink Adidas t-shirt with white and purple trim, paired with grey Adidas sweatpants.",False,False
167,images/00222_00.jpg,clothes/00222_00.jpg,levi's,short sleeve,circle neck,white,pink,casual,tight fit,blue,black,"The dress is a white Levi's T-shirt with a black and pink floral graphic on the front, paired with high-waisted blue jeans.",False,False
168,images/00224_00.jpg,clothes/00224_00.jpg,,long sleeve,v neck,white,white,casual,tight fit,black,brown,"The dress is a white, long-sleeved top with a boat neckline and a fitted waistline.",False,False
169,images/00225_00.jpg,clothes/00225_00.jpg,,long sleeve,v neck,pink,pink,casual,tight fit,blue,blonde,"The dress is a mustard yellow, long-sleeved, ribbed top with a front knot and high-waisted blue jeans.",False,False
170,images/00226_00.jpg,clothes/00226_00.jpg,,long sleeve,round neck,black,pink,casual,tight fit,white,brown,The dress is a black floral print blouse paired with white pants.,False,False
171,images/00227_00.jpg,clothes/00227_00.jpg,tommy hilfiger,long sleeve,crew neck,pink,white,casual,loose fit,pink,black,"A cropped, long-sleeved, light pink Tommy Jeans sweatshirt paired with high-waisted, light blue jeans.",False,False
172,images/00229_00.jpg,clothes/00229_00.jpg,,long sleeve,scoop neck,white,white,casual,tight fit,blue,brown,The dress is a white long-sleeved top with a scoop neckline and light blue jeans.,False,False
173,images/00230_00.jpg,clothes/00230_00.jpg,,short sleeve,round neck,brown,brown,casual,tight fit,blue,blonde,The dress is a mustard yellow t-shirt with a floral tattoo on the left arm and navy blue high-waisted pants.,False,False
174,images/00231_00.jpg,clothes/00231_00.jpg,,long sleeve,v neck,black,,casual,tight fit,black,blonde,The dress is a black long-sleeved turtleneck top paired with high-waisted blue jeans.,False,False
175,images/00232_00.jpg,clothes/00232_00.jpg,tommy hilfiger,short sleeve,round neck,blue,red,casual,tight fit,blue,blonde,The dress is a navy blue Tommy Hilfiger T-shirt paired with light blue jeans.,False,False
176,images/00233_00.jpg,clothes/00233_00.jpg,,short sleeve,crew neck,black,pink,athletic,tight fit,orange,black,The dress is a black sleeveless top with an orange grid pattern on the front and orange leggings.,False,False
177,images/00234_00.jpg,clothes/00234_00.jpg,,long sleeve,v neck,,,casual,tight fit,multi colored,brown,"The dress is a long-sleeved, knee-length dress with colorful vertical stripes and a fitted silhouette.",False,False
178,images/00235_00.jpg,clothes/00235_00.jpg,,long sleeve,v neck,yellow,yellow,casual,tight fit,yellow,blonde,"The dress is a mustard yellow blouse with long sleeves and a V-neckline, paired with black leather shorts.",False,False
179,images/00236_00.jpg,clothes/00236_00.jpg,abercrombie,long sleeve,round neck,white,white,casual,loose fit,blue,blonde,"The dress is a long-sleeved, off-white top with a crew neck and a slightly flared hemline.",False,False
180,images/00238_00.jpg,clothes/00238_00.jpg,,short sleeve,round neck,purple,,casual,tight fit,gray,black,The dress is a light purple tank top with a small Under Armour logo on the left side of the chest and gray shorts.,False,False
181,images/00239_00.jpg,clothes/00239_00.jpg,,long sleeve,turtleneck,burgundy,red,casual,tight fit,red,black,The dress is a maroon turtle neck top paired with leopard print pants featuring button closures on the waist and side pockets.,False,False
182,images/00240_00.jpg,clothes/00240_00.jpg,,long sleeve,v neck,purple,,casual,tight fit,black,brown,Lavender metallic long-sleeved top.,False,False
183,images/00241_00.jpg,clothes/00241_00.jpg,,short sleeve,scoop neck,white,green,casual,tight fit,red,blonde,The dress is a white Under Armour tank top with a knot at the waist and maroon leggings.,False,False
184,images/00242_00.jpg,clothes/00242_00.jpg,versace jeans couture,short sleeve,crew neck,white,black,casual,loose fit,black,black,The dress is a white Versace Jeans Couture T-shirt paired with a white denim skirt adorned with gold buttons.,False,False
185,images/00243_00.jpg,clothes/00243_00.jpg,,long sleeve,cowl neck,black,,casual,tight fit,black,brown,"The dress is a black, long-sleeved top with mesh panels and light blue jeans.",False,False
186,images/00244_00.jpg,clothes/00244_00.jpg,,short sleeve,v neck,black,,casual,loose fit,black,blonde,"The dress is a black, short-sleeved top with a V-neckline and cream-colored pants.",False,False
187,images/00245_00.jpg,clothes/00245_00.jpg,,three quarter sleeve,scoop neck,red,white,casual,tight fit,white,black,"The dress is a striped, square-neck, three-quarter sleeve top in brown and white colors.",False,False
188,images/00246_00.jpg,clothes/00246_00.jpg,,long sleeve,turtleneck,brown,,casual,tight fit,black,brown,The dress is an olive green long-sleeved crop top with a cutout design and black jeans.,False,False
189,images/00247_00.jpg,clothes/00247_00.jpg,vans,short sleeve,round neck,maroon,,casual,tight fit,white,blonde,"The dress is a maroon-colored t-shirt with a small white logo on the left chest area, paired with off-white high-waisted jeans.",False,False
190,images/00248_00.jpg,clothes/00248_00.jpg,,long sleeve,round neck,black,lace,casual,tight fit,black,brown,"The dress is a black long-sleeved top with lace detailing on the shoulders and neckline, paired with gray jeans.",False,False
191,images/00250_00.jpg,clothes/00250_00.jpg,karl lagerfeld,short sleeve,circle neck,white,black,casual,tight fit,black,brown,The dress is a white T-shirt with a black circular logo on the chest and black leather shorts.,False,False
192,images/00251_00.jpg,clothes/00251_00.jpg,puma,long sleeve,round neck,pink,,casual,tight fit,black,brown,The dress is a coral pink long-sleeved crop top with a Puma logo on the left chest and black cargo pants.,False,False
193,images/00252_00.jpg,clothes/00252_00.jpg,,long sleeve,high neck,black,blue,casual,tight fit,black,blonde,"The dress is a long-sleeved, high-necked blouse with a blue and black polka dot pattern.",False,False
194,images/00253_00.jpg,clothes/00253_00.jpg,calvin klein,long sleeve,round neck,black,pink,casual,tight fit,black,brown,The dress is a black knit dress adorned with pink and green floral patterns.,False,False
195,images/00255_00.jpg,clothes/00255_00.jpg,levi's,short sleeve,round neck,white,white,casual,loose fit,white,black,"The dress is a white, loose-fitting top with a scoop neckline and short sleeves, paired with black denim shorts featuring a drawstring waistband.",False,False
196,images/00256_00.jpg,clothes/00256_00.jpg,,short sleeve,round neck,black,black,casual,tight fit,blue,black,The dress is a black velvet hal with a high neckline and a pair of loose blue jeans tied around the waist.,False,False
197,images/00257_00.jpg,clothes/00257_00.jpg,,short sleeve,round neck,white,blue,casual,tight fit,white,brown,The dress is a white T-shirt with a leopard print skirt.,False,False
198,images/00258_00.jpg,clothes/00258_00.jpg,,short sleeve,v neck,blue,gray,casual,tight fit,blue,black,"The dress is a blue, short-sleeved, V-neck t-shirt with a slightly fitted fit.",False,False
199,images/00263_00.jpg,clothes/00263_00.jpg,,short sleeve,off shoulder,black,gray,casual,tight fit,black,brown,"The dress is a black plaid print top with thin straps and a flared skirt, worn over gray jeans.",False,False
200,images/00264_00.jpg,clothes/00264_00.jpg,,long sleeve,boat neck,black,,casual,tight fit,black,brown,The dress is a black long-sleeved top paired with beige pants featuring a belt and pockets.,False,False
201,images/00266_00.jpg,clothes/00266_00.jpg,,short sleeve,high collar,black,multicolored,casual,tight fit,black,black,The dress is a black and gold leopard print short-sleeved dress with a fitted waist and a pleated bodice.,False,False
202,images/00267_00.jpg,clothes/00267_00.jpg,,,round neck,black,silver,casual,tight fit,blue,brown,The dress is a black sleeveless top with a silver embellished collar and high-waisted blue jeans.,False,False
203,images/00269_00.jpg,clothes/00269_00.jpg,,long sleeve,turtleneck,pale blue,pink polka dots,casual,loose fit,black,brown,"A stylish blue blouse with orange polka dots and a bow tie neckline, paired with black pleated pants.",False,False
